,SK_ID_CURR
45807,435202
45808,435203
45809,435214
45810,435217
45811,435222
45812,435229
45813,435239
45814,435248
45815,435259
45816,435260
45817,435263
45818,435264
45819,435267
45820,435274
45821,435286
45822,435296
45823,435308
45824,435328
45825,435333
45826,435363
45827,435366
45828,435375
45829,435378
45830,435400
45831,435408
45832,435409
45833,435415
45834,435419
45835,435422
45836,435428
45837,435432
45838,435434
45839,435435
45840,435440
45841,435455
45842,435464
45843,435470
45844,435475
45845,435478
45846,435480
45847,435482
45848,435490
45849,435507
45850,435509
45851,435510
45852,435519
45853,435527
45854,435533
45855,435534
45856,435536
45857,435540
45858,435551
45859,435562
45860,435564
45861,435585
45862,435590
45863,435609
45864,435610
45865,435611
45866,435623
45867,435681
45868,435682
45869,435683
45870,435704
45871,435711
45872,435713
45873,435714
45874,435716
45875,435717
45876,435718
45877,435719
45878,435741
45879,435765
45880,435766
45881,435767
45882,435773
45883,435802
45884,435806
45885,435807
45886,435809
45887,435811
45888,435816
45889,435823
45890,435835
45891,435848
45892,435849
45893,435858
45894,435870
45895,435874
45896,435890
45897,435892
45898,435911
45899,435915
45900,435924
45901,435937
45902,435943
45903,435958
45904,435962
45905,435965
45906,435968
45907,435997
45908,435998
45909,435999
45910,436009
45911,436021
45912,436022
45913,436026
45914,436032
45915,436037
45916,436049
45917,436058
45918,436059
45919,436062
45920,436068
45921,436079
45922,436082
45923,436083
45924,436093
45925,436098
45926,436113
45927,436127
45928,436148
45929,436152
45930,436159
45931,436165
45932,436170
45933,436174
45934,436176
45935,436183
45936,436194
45937,436196
45938,436204
45939,436207
45940,436210
45941,436219
45942,436227
45943,436230
45944,436233
45945,436235
45946,436250
45947,436260
45948,436285
45949,436291
45950,436304
45951,436307
45952,436308
45953,436311
45954,436314
45955,436322
45956,436323
45957,436339
45958,436350
45959,436358
45960,436359
45961,436363
45962,436365
45963,436369
45964,436377
45965,436378
45966,436387
45967,436394
45968,436397
45969,436399
45970,436401
45971,436404
45972,436421
45973,436422
45974,436426
45975,436430
45976,436464
45977,436471
45978,436476
45979,436478
45980,436486
45981,436497
45982,436508
45983,436509
45984,436510
45985,436511
45986,436528
45987,436531
45988,436534
45989,436535
45990,436536
45991,436537
45992,436560
45993,436562
45994,436563
45995,436564
45996,436598
45997,436599
45998,436600
45999,436637
46000,436674
46001,436706
46002,436721
46003,436722
46004,436735
46005,436747
46006,436748
46007,436750
46008,436757
46009,436767
46010,436771
46011,436781
46012,436786
46013,436799
46014,436807
46015,436812
46016,436821
46017,436835
46018,436836
46019,436846
46020,436874
46021,436880
46022,436882
46023,436885
46024,436893
46025,436894
46026,436896
46027,436902
46028,436918
46029,436921
46030,436935
46031,436955
46032,436961
46033,436963
46034,436964
46035,436970
46036,436975
46037,437005
46038,437014
46039,437020
46040,437043
46041,437045
46042,437070
46043,437078
46044,437095
46045,437097
46046,437123
46047,437127
46048,437128
46049,437130
46050,437147
46051,437156
46052,437157
46053,437160
46054,437161
46055,437169
46056,437189
46057,437196
46058,437198
46059,437200
46060,437206
46061,437211
46062,437215
46063,437218
46064,437226
46065,437229
46066,437235
46067,437244
46068,437245
46069,437246
46070,437264
46071,437266
46072,437268
46073,437269
46074,437273
46075,437275
46076,437276
46077,437302
46078,437304
46079,437305
46080,437306
46081,437334
46082,437335
46083,437336
46084,437338
46085,437343
46086,437356
46087,437357
46088,437358
46089,437359
46090,437360
46091,437393
46092,437397
46093,437403
46094,437409
46095,437426
46096,437430
46097,437446
46098,437459
46099,437461
46100,437462
46101,437463
46102,437475
46103,437478
46104,437480
46105,437482
46106,437486
46107,437491
46108,437492
46109,437493
46110,437496
46111,437510
46112,437515
46113,437516
46114,437519
46115,437522
46116,437524
46117,437532
46118,437538
46119,437546
46120,437551
46121,437553
46122,437556
46123,437573
46124,437575
46125,437584
46126,437591
46127,437592
46128,437595
46129,437602
46130,437610
46131,437611
46132,437621
46133,437622
46134,437624
46135,437630
46136,437631
46137,437636
46138,437666
46139,437672
46140,437676
46141,437687
46142,437689
46143,437706
46144,437712
46145,437735
46146,437757
46147,437763
46148,437790
46149,437791
46150,437795
46151,437803
46152,437810
46153,437811
46154,437813
46155,437820
46156,437823
46157,437832
46158,437841
46159,437852
46160,437858
46161,437862
46162,437892
46163,437896
46164,437903
46165,437905
46166,437911
46167,437913
46168,437918
46169,437922
46170,437933
46171,437936
46172,437945
46173,437966
46174,437967
46175,437972
46176,437977
46177,437984
46178,437996
46179,437997
46180,437999
46181,438001
46182,438004
46183,438007
46184,438029
46185,438031
46186,438034
46187,438038
46188,438054
46189,438058
46190,438064
46191,438065
46192,438074
46193,438084
46194,438088
46195,438089
46196,438090
46197,438117
46198,438118
46199,438151
46200,438152
46201,438153
46202,438154
46203,438167
46204,438187
46205,438192
46206,438195
46207,438196
46208,438220
46209,438223
46210,438229
46211,438256
46212,438258
46213,438260
46214,438264
46215,438273
46216,438306
46217,438307
46218,438308
46219,438309
46220,438310
46221,438341
46222,438348
46223,438349
46224,438364
46225,438368
46226,438380
46227,438382
46228,438402
46229,438404
46230,438408
46231,438410
46232,438429
46233,438434
46234,438435
46235,438437
46236,438438
46237,438444
46238,438471
46239,438506
46240,438521
46241,438524
46242,438525
46243,438534
46244,438541
46245,438546
46246,438547
46247,438564
46248,438568
46249,438570
46250,438578
46251,438582
46252,438587
46253,438604
46254,438620
46255,438621
46256,438624
46257,438634
46258,438644
46259,438645
46260,438651
46261,438659
46262,438660
46263,438662
46264,438668
46265,438673
46266,438677
46267,438683
46268,438687
46269,438700
46270,438713
46271,438714
46272,438715
46273,438717
46274,438721
46275,438738
46276,438749
46277,438750
46278,438756
46279,438771
46280,438777
46281,438781
46282,438783
46283,438786
46284,438792
46285,438802
46286,438808
46287,438814
46288,438829
46289,438846
46290,438851
46291,438856
46292,438858
46293,438861
46294,438862
46295,438876
46296,438880
46297,438891
46298,438896
46299,438898
46300,438904
46301,438908
46302,438921
46303,438923
46304,438929
46305,438942
46306,438950
46307,438979
46308,438994
46309,438995
46310,438996
46311,439002
46312,439013
46313,439015
46314,439017
46315,439029
46316,439047
46317,439048
46318,439049
46319,439050
46320,439061
46321,439065
46322,439069
46323,439070
46324,439071
46325,439072
46326,439073
46327,439076
46328,439077
46329,439078
46330,439089
46331,439095
46332,439113
46333,439122
46334,439127
46335,439153
46336,439154
46337,439157
46338,439197
46339,439205
46340,439207
46341,439209
46342,439213
46343,439218
46344,439222
46345,439229
46346,439233
46347,439235
46348,439236
46349,439239
46350,439248
46351,439255
46352,439265
46353,439266
46354,439268
46355,439270
46356,439276
46357,439285
46358,439294
46359,439296
46360,439299
46361,439310
46362,439319
46363,439320
46364,439325
46365,439327
46366,439328
46367,439334
46368,439335
46369,439339
46370,439343
46371,439353
46372,439356
46373,439374
46374,439391
46375,439400
46376,439405
46377,439413
46378,439448
46379,439451
46380,439455
46381,439468
46382,439472
46383,439473
46384,439477
46385,439483
46386,439484
46387,439501
46388,439505
46389,439512
46390,439515
46391,439525
46392,439535
46393,439539
46394,439548
46395,439549
46396,439550
46397,439551
46398,439558
46399,439562
46400,439566
46401,439571
46402,439587
46403,439591
46404,439595
46405,439611
46406,439614
46407,439618
46408,439620
46409,439626
46410,439633
46411,439657
46412,439660
46413,439661
46414,439666
46415,439673
46416,439675
46417,439705
46418,439707
46419,439720
46420,439727
46421,439733
46422,439736
46423,439737
46424,439746
46425,439755
46426,439763
46427,439765
46428,439766
46429,439768
46430,439774
46431,439779
46432,439781
46433,439784
46434,439808
46435,439816
46436,439818
46437,439820
46438,439824
46439,439830
46440,439839
46441,439841
46442,439845
46443,439874
46444,439875
46445,439879
46446,439882
46447,439883
46448,439900
46449,439901
46450,439906
46451,439909
46452,439911
46453,439914
46454,439936
46455,439937
46456,439945
46457,439950
46458,439955
46459,439956
46460,439971
46461,439977
46462,439984
46463,439985
46464,439990
46465,439994
46466,440003
46467,440030
46468,440042
46469,440048
46470,440054
46471,440073
46472,440074
46473,440080
46474,440082
46475,440085
46476,440088
46477,440091
46478,440100
46479,440103
46480,440113
46481,440119
46482,440127
46483,440130
46484,440131
46485,440135
46486,440139
46487,440147
46488,440156
46489,440158
46490,440162
46491,440163
46492,440176
46493,440181
46494,440191
46495,440192
46496,440215
46497,440219
46498,440222
46499,440238
46500,440239
46501,440244
46502,440245
46503,440252
46504,440266
46505,440267
46506,440281
46507,440283
46508,440292
46509,440307
46510,440309
46511,440313
46512,440315
46513,440320
46514,440332
46515,440336
46516,440338
46517,440342
46518,440350
46519,440352
46520,440356
46521,440359
46522,440384
46523,440395
46524,440396
46525,440397
46526,440401
46527,440408
46528,440411
46529,440425
46530,440439
46531,440451
46532,440460
46533,440463
46534,440473
46535,440479
46536,440497
46537,440506
46538,440509
46539,440518
46540,440528
46541,440536
46542,440543
46543,440561
46544,440562
46545,440566
46546,440572
46547,440574
46548,440585
46549,440592
46550,440601
46551,440606
46552,440632
46553,440643
46554,440653
46555,440669
46556,440682
46557,440691
46558,440701
46559,440706
46560,440708
46561,440714
46562,440721
46563,440723
46564,440750
46565,440759
46566,440773
46567,440792
46568,440793
46569,440798
46570,440804
46571,440819
46572,440827
46573,440851
46574,440861
46575,440862
46576,440868
46577,440874
46578,440877
46579,440883
46580,440884
46581,440886
46582,440900
46583,440902
46584,440904
46585,440910
46586,440913
46587,440915
46588,440923
46589,440924
46590,440927
46591,440936
46592,440968
46593,440973
46594,440975
46595,440979
46596,440986
46597,440987
46598,440995
46599,440998
46600,441000
46601,441004
46602,441007
46603,441014
46604,441026
46605,441032
46606,441042
46607,441051
46608,441060
46609,441061
46610,441081
46611,441082
46612,441085
46613,441087
46614,441089
46615,441091
46616,441095
46617,441114
46618,441128
46619,441138
46620,441154
46621,441156
46622,441157
46623,441175
46624,441183
46625,441189
46626,441207
46627,441209
46628,441217
46629,441228
46630,441229
46631,441239
46632,441244
46633,441256
46634,441275
46635,441278
46636,441284
46637,441288
46638,441293
46639,441294
46640,441297
46641,441298
46642,441304
46643,441316
46644,441318
46645,441351
46646,441354
46647,441363
46648,441373
46649,441375
46650,441382
46651,441385
46652,441388
46653,441392
46654,441402
46655,441413
46656,441417
46657,441427
46658,441437
46659,441453
46660,441458
46661,441459
46662,441463
46663,441466
46664,441475
46665,441479
46666,441497
46667,441501
46668,441509
46669,441513
46670,441546
46671,441547
46672,441563
46673,441565
46674,441567
46675,441576
46676,441577
46677,441578
46678,441597
46679,441607
46680,441609
46681,441611
46682,441613
46683,441622
46684,441637
46685,441638
46686,441652
46687,441660
46688,441667
46689,441671
46690,441672
46691,441675
46692,441679
46693,441700
46694,441701
46695,441711
46696,441725
46697,441732
46698,441741
46699,441743
46700,441761
46701,441763
46702,441766
46703,441778
46704,441780
46705,441782
46706,441785
46707,441796
46708,441808
46709,441809
46710,441811
46711,441825
46712,441828
46713,441835
46714,441860
46715,441865
46716,441871
46717,441874
46718,441876
46719,441885
46720,441896
46721,441908
46722,441913
46723,441921
46724,441926
46725,441936
46726,441941
46727,441947
46728,441957
46729,441961
46730,441969
46731,441979
46732,441986
46733,441987
46734,441996
46735,441997
46736,441998
46737,442001
46738,442002
46739,442003
46740,442010
46741,442013
46742,442015
46743,442026
46744,442030
46745,442032
46746,442033
46747,442039
46748,442049
46749,442054
46750,442060
46751,442065
46752,442067
46753,442074
46754,442076
46755,442080
46756,442085
46757,442093
46758,442100
46759,442123
46760,442124
46761,442128
46762,442149
46763,442151
46764,442157
46765,442158
46766,442159
46767,442161
46768,442179
46769,442187
46770,442190
46771,442195
46772,442199
46773,442233
46774,442234
46775,442235
46776,442250
46777,442256
46778,442258
46779,442264
46780,442280
46781,442288
46782,442290
46783,442293
46784,442299
46785,442303
46786,442306
46787,442308
46788,442312
46789,442315
46790,442320
46791,442321
46792,442328
46793,442331
46794,442359
46795,442361
46796,442366
46797,442368
46798,442372
46799,442378
46800,442392
46801,442393
46802,442399
46803,442401
46804,442404
46805,442405
46806,442438
46807,442442
46808,442451
46809,442452
46810,442458
46811,442461
46812,442464
46813,442468
46814,442479
46815,442484
46816,442504
46817,442505
46818,442513
46819,442520
46820,442527
46821,442539
46822,442540
46823,442541
46824,442555
46825,442577
46826,442586
46827,442588
46828,442613
46829,442616
46830,442622
46831,442626
46832,442627
46833,442641
46834,442647
46835,442653
46836,442656
46837,442662
46838,442672
46839,442682
46840,442684
46841,442685
46842,442698
46843,442709
46844,442716
46845,442718
46846,442723
46847,442724
46848,442737
46849,442742
46850,442743
46851,442746
46852,442766
46853,442767
46854,442769
46855,442792
46856,442797
46857,442799
46858,442804
46859,442807
46860,442816
46861,442819
46862,442826
46863,442831
46864,442846
46865,442854
46866,442861
46867,442862
46868,442870
46869,442875
46870,442890
46871,442891
46872,442896
46873,442897
46874,442902
46875,442903
46876,442905
46877,442915
46878,442937
46879,442947
46880,442949
46881,442954
46882,442972
46883,443012
46884,443018
46885,443029
46886,443031
46887,443033
46888,443035
46889,443039
46890,443040
46891,443051
46892,443062
46893,443069
46894,443080
46895,443081
46896,443090
46897,443092
46898,443106
46899,443119
46900,443134
46901,443161
46902,443170
46903,443177
46904,443189
46905,443193
46906,443199
46907,443212
46908,443226
46909,443230
46910,443239
46911,443241
46912,443244
46913,443249
46914,443253
46915,443262
46916,443264
46917,443266
46918,443274
46919,443283
46920,443295
46921,443304
46922,443313
46923,443317
46924,443324
46925,443339
46926,443344
46927,443345
46928,443352
46929,443355
46930,443356
46931,443360
46932,443364
46933,443368
46934,443375
46935,443380
46936,443391
46937,443392
